"Ano";"Mês";"Grupo Econômico";"Empresa";"CNPJ";"UF";"Tipo de Outorga";"Tipo de Atendimento";"Acessos"
2021;12;OUTROS;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;39162235000115;RJ;Autorização;URBANO;77
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;32905
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;9190
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;355
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;5615
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3558
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;39372
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;7065
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;URBANO;14561
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;14927
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;17108
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;391
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2773
2021;12;OUTROS;Desktop - Sigmanet;8170849000115;SP;Autorização;URBANO;513
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;5
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;7
2021;12;OUTROS;UNIFIQUE TELECOMUNICACOES S/A;2255187000108;SC;Autorização;URBANO;1
2021;12;ALARES;ALARES;2952192000161;RN;Autorização;URBANO;413
2021;12;ALARES;ALARES;2952192000161;RN;Autorização;URBANO;17
2021;12;ALARES;ALARES;2952192000161;RN;Autorização;URBANO;1164
2021;12;ALARES;ALARES;2952192000161;PB;Autorização;URBANO;13
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1394
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;4250
2021;12;TELECOM AMERICAS;CLARO;40432544000147;DF;Autorização;URBANO;2
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2003
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;125
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;491
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;3
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;129
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;185
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;390
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;322
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;746
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;612
2021;12;TELECOM AMERICAS;CLARO;40432544000147;DF;Autorização;URBANO;13273
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1961
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;260
2021;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;URBANO;1638
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;109
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1577
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;5599
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1229
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;62
2021;12;OUTROS;Desktop - Sigmanet;8170849000115;SP;Autorização;URBANO;40
2021;12;OUTROS;Desktop - Sigmanet;8170849000115;SP;Autorização;URBANO;5
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2021;12;OUTROS;Desktop - Sigmanet;8170849000115;SP;Autorização;URBANO;12
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;518
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;212
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;720
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;482
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;174
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;2593
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;47001
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;3
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;5
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;47
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1152
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;328
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1648
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;1042
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;6602
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;497
2021;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;URBANO;91
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1729
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;981
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;2254
2021;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;55
2021;12;TELECOM AMERICAS;CLARO;40432544000147;AM;Autorização;URBANO;9
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;315
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3
2021;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;6
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;130
2021;12;TELECOM AMERICAS;CLARO;40432544000147;TO;Autorização;URBANO;849
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;6334
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;5
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;655
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;699
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1676
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;872
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;35057
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;1002
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;672
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;4
2021;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;URBANO;4135
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;345
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;427
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;898
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;3824
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;95
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PI;Autorização;URBANO;2024
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;194
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1240
2021;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;URBANO;2505
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;251
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;462
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3499
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1333
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;825
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;39
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;6
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;83
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;185
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;29
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1955
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;1260
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;447
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2457
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;104786
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;URBANO;3728
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1014
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;12
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3741
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;518
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;742
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1789
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;278
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;213
2021;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;URBANO;3608
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;7
2021;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;URBANO;5
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;325
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3227
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;2
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;2059
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;6841
2021;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;1152
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;116
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;1275
2021;12;OUTROS;CEA-TELECOM SERVICOS DE TELECOMUNICACOES LTDA;5143248000125;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;29
2021;12;OUTROS;Desktop - Sigmanet;8170849000115;SP;Autorização;URBANO;17
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;4
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;5331
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;URBANO;53
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;2909
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;75
2021;12;OUTROS;CEA-TELECOM SERVICOS DE TELECOMUNICACOES LTDA;5143248000125;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;444
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;942
2021;12;OUTROS;CEA-TELECOM SERVICOS DE TELECOMUNICACOES LTDA;5143248000125;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1745
2021;12;OUTROS;CEA-TELECOM SERVICOS DE TELECOMUNICACOES LTDA;5143248000125;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;AC;Autorização;URBANO;1005
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;URBANO;219
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;5630
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1528
2021;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;890
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1093
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;505
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1963
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;740
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;3154
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;9
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;5345
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;1560
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1567
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;376
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;691
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;467
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;URBANO;2266
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;15
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;290
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;230
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;15667
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;668
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;1405
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;739
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;3042
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;226
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;URBANO;2063
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;432
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1798
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;831
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2862
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MT;Autorização;URBANO;135
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;5
2021;12;OUTROS;CEA-TELECOM SERVICOS DE TELECOMUNICACOES LTDA;5143248000125;SP;Autorização;URBANO;1
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;11544
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;1590
2021;12;OUTROS;YIPI TELECOM EIRELI;7349982000170;RJ;Autorização;URBANO;89
2021;12;OUTROS;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;39162235000115;RJ;Autorização;URBANO;283
2021;12;OUTROS;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;39162235000115;RJ;Autorização;URBANO;65
2021;12;OUTROS;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;39162235000115;RJ;Autorização;URBANO;8
2021;12;OUTROS;ULTRANET TELECOMUNICACOES LTDA;9425735000131;SP;Autorização;URBANO;128
2021;12;OUTROS;Predlink Rede de Telecomunicacoes Ltda;5980171000148;RJ;Autorização;URBANO;4
2021;12;OUTROS;Predlink Rede de Telecomunicacoes Ltda;5980171000148;RJ;Autorização;URBANO;1
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;33
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;60
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RS;Autorização;URBANO;30
2021;12;OUTROS;CONCOURSE TELECOMUNICACOES BRASIL LTDA.;17792959000100;SP;Autorização;URBANO;3702
2021;12;OUTROS;ADYL NET ACESSO A INTERNET LTDA;6061646000165;RS;Autorização;URBANO;102
2021;12;OUTROS;ADYL NET ACESSO A INTERNET LTDA;6061646000165;RS;Autorização;URBANO;9
2021;12;OUTROS;ADYL NET ACESSO A INTERNET LTDA;6061646000165;RS;Autorização;URBANO;2
2021;12;OUTROS;ADYL NET ACESSO A INTERNET LTDA;6061646000165;RS;Autorização;URBANO;4
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;30
2021;12;TELECOM ITALIA;TIM;2421421000111;SP;Autorização;URBANO;90
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;114
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;10
2021;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;30
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;965
2021;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;317
2021;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;188
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RS;Autorização;URBANO;277
2021;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;1756
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;279
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;150
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;142
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;19219
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;972
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;5670
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;2
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RS;Autorização;URBANO;284
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RJ;Autorização;URBANO;404
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PR;Autorização;URBANO;85
2021;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;426
2021;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;432
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;207
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;40
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PE;Autorização;URBANO;101
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;138
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RJ;Autorização;URBANO;1137
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;822
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;454
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;1233
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;7
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RJ;Autorização;URBANO;668
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;10582
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;1
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PE;Autorização;URBANO;239
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;213
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RS;Autorização;URBANO;1196
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RJ;Autorização;URBANO;1085
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;42
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RN;Autorização;URBANO;298
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;502
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;143
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;38
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;2648
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;GO;Autorização;URBANO;18673
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;CE;Autorização;URBANO;63
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;598
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;3489
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PR;Autorização;URBANO;22250
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;76
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;GO;Autorização;URBANO;230
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;1
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PE;Autorização;URBANO;395
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PE;Autorização;URBANO;53
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PE;Autorização;URBANO;7248
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;6375
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;2
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;2442
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;101
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;123
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SE;Autorização;URBANO;1247
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RJ;Autorização;URBANO;131
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;2
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PB;Autorização;URBANO;60
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2683
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;GO;Autorização;URBANO;3832
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;30
2021;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;URBANO;3158
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;RS;Autorização;URBANO;120
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;PR;Autorização;URBANO;1
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;30
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;2394
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;ES;Autorização;URBANO;54
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;BA;Autorização;URBANO;1115
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;100
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;6149
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;2
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;40
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;398
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;13
2021;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;129
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SC;Autorização;URBANO;2
2021;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;SP;Autorização;URBANO;133
